SalePrice,Area,Bedrooms,Bathrooms,CarParks,PropertyType
425000,595,2,1,1,0
280000,667,2,1,1,1
347000,167,3,2,2,0
242500,1019,1,1,1,1
645000,1349,2,2,1,1
394950,395,3,2,2,0
1600000,920,2,1,1,0
640000,470,2,1,1,0
317500,792,2,1,0,1
275000,678,1,1,1,1
362000,300,3,2,1,0
1050000,608,3,1,2,0
348000,374,3,2,2,0
3400000,161,3,2,2,0
522000,196,3,2,2,1
467000,541,3,1,2,0
299000,1922,1,1,0,1
380000,674,3,1,2,0
330000,578,3,2,4,0
430000,1632,2,1,1,1
702500,485,6,4,2,0
305311,656,2,1,2,0
385000,527,2,1,2,0
383000,650,3,2,2,0
2600000,655,5,3,2,0
415000,2825,1,1,1,1
328000,400,3,2,1,0
460000,375,4,2,2,0
1938000,454,3,1,1,0
725000,1116,2,1,2,0
692888,93,3,2,2,0
600000,719,2,1,1,1
312500,1423,3,1,1,1
345000,490,4,2,2,0
533500,583,4,2,2,0
545000,700,4,2,2,0
540000,693,4,2,2,0
1145000,420,3,2,2,1
460000,617,3,2,2,0
455000,582,1,1,1,1
510000,425,2,1,1,0
390000,650,3,2,1,0
360500,334,3,2,2,0
372000,551,3,1,2,0
520000,852,2,1,1,1
416000,1652,1,1,0,1
390000,640,4,2,2,0
300000,180,2,1,1,1
629000,463,2,1,1,1
610000,729,3,1,1,0
830000,600,2,2,1,1
348000,147,2,2,1,1
480000,1827,2,1,0,1
210000,105,1,1,1,1
388000,708,3,1,2,1
650000,181,2,1,1,0
1478000,3009,3,2,4,1
960000,398,3,2,2,0
484900,478,3,2,2,0
355000,238,3,2,2,0
2475000,697,4,3,5,0
430000,213,4,2,2,0
920000,208,3,2,2,0
408000,179,3,1,1,1
452000,1874,2,1,1,1
1480000,379,3,2,2,0
1750000,1430,4,3,2,1
420000,812,2,1,1,1
335000,682,3,1,2,0
835000,2248,2,1,1,0
510000,790,3,2,1,0
330000,1398,2,2,1,1
806000,189,3,2,2,0
540000,1295,2,1,1,1
446000,526,3,1,2,0
1010000,658,4,2,2,0
550000,578,3,2,2,0
352500,534,3,1,2,0
482000,109,2,1,1,1
666000,2896,2,2,1,1
460000,400,4,2,2,0
1350800,329,2,1,2,0
1588000,698,5,3,2,0
325000,687,3,1,1,0
335000,313,3,2,1,0
692000,730,3,2,2,0
375000,176,3,1,2,1
550000,2321,2,2,1,1
1700000,778,4,2,4,0
400000,300,3,2,2,0
666500,269,3,1,1,0
340000,853,1,1,0,1
390000,350,3,2,2,0
228000,136,2,1,1,1
570000,1791,2,1,1,0
465000,1249,1,1,1,1
502000,3003,2,2,1,1
400000,415,4,2,2,0
1292000,394,3,2,1,0
590000,398,2,1,1,0
453000,714,3,2,2,0
465000,536,3,2,2,0
1850000,3205,2,1,1,0
517000,931,3,1,2,0
230000,430,3,1,1,1
430000,232,1,1,1,0
446000,400,3,2,3,0
735000,484,3,2,2,0
590000,3161,2,1,1,1
349900,185,3,2,2,0
562000,1000,3,2,2,0
342000,842,3,2,0,0
355000,683,3,1,1,1
935000,389,3,3,2,0
620000,1714,3,2,1,1
900000,882,3,2,1,1
2110000,111,3,3,1,0
250000,528,2,1,1,1
486000,640,4,2,2,0
465000,425,3,2,2,0
420000,430,4,2,0,0
525000,540,3,2,2,0
1350000,612,5,2,1,0
1060000,128,3,2,1,1
310000,136,2,1,1,0
305000,747,3,1,2,0
490000,732,3,2,2,0
416000,420,4,2,2,0
339000,257,3,2,1,0
530000,682,3,1,2,0
331000,1464,2,1,2,1
315000,679,4,3,1,0
582500,469,2,1,1,1
580000,365,2,2,2,0
600000,1914,2,2,1,1
550000,2600,2,2,1,1
650000,364,3,2,1,0
386100,1619,2,1,1,1
262000,1469,2,1,1,1
285000,655,3,1,2,0
380000,450,4,2,2,0
250000,99,2,1,1,1
350000,523,3,1,1,0
500000,231,2,1,1,0
596000,80,2,2,1,1
435000,396,4,2,2,0
524500,2023,2,1,1,1
362000,535,4,2,2,0
295000,590,3,1,2,0
780000,218,3,3,2,0
550000,87,3,1,1,1
820000,131,2,1,1,1
284000,99,2,1,1,1
873000,726,3,1,2,0
630000,850,3,1,1,0
570000,246,3,1,1,0
435000,447,3,2,2,0
300000,631,3,1,1,0
840000,2578,2,1,1,1
695000,465,3,1,2,0
275200,87,2,1,1,1
277500,925,2,1,1,1
555000,1969,2,1,1,1
1610000,806,3,2,2,0
270000,337,3,1,2,0
470000,525,4,2,2,0
265000,998,2,2,1,1
475000,525,4,2,2,0
380000,2311,1,1,1,1
925000,693,3,1,2,0
280000,512,3,2,2,0
374500,575,1,1,0,1
865000,398,4,3,3,0
1095000,429,3,1,1,0
340000,226,3,1,2,1
1640000,286,4,3,2,0
560000,213,2,2,2,1
420000,602,3,2,2,0
1525000,851,5,2,3,0
717500,245,3,2,2,0
270000,580,3,1,1,0
820000,566,2,1,1,0
355000,1028,1,1,1,1
310000,660,2,1,1,1
570000,145,2,1,1,1
361000,336,3,2,2,0
395000,522,3,1,1,0
798000,411,1,1,1,0
775000,589,2,2,2,0
435000,470,3,2,2,1
590000,1785,3,1,1,0
530000,674,1,1,2,1
310000,1151,2,1,1,1
620000,69,3,1,1,1
744000,1386,2,2,1,1
2150000,331,3,2,2,1
815000,1082,4,2,4,0
420000,174,3,2,2,0
335000,526,2,1,1,1
455000,505,3,1,1,0
550000,960,1,1,1,0
470000,3318,2,2,2,1
329600,537,3,1,1,0
385000,2384,1,1,1,1
975000,528,2,2,1,0
300000,609,3,1,1,0
202000,550,3,1,4,0
1430000,289,3,2,1,1
495775,208,2,1,1,1
272000,546,2,1,1,0
570000,115,3,2,2,0
543000,853,2,2,1,1
520000,869,4,2,2,0
522000,621,3,2,2,0
2025000,568,4,2,2,0
585000,238,3,2,2,1
4850000,1745,5,3,6,0
450000,557,3,2,1,0
1410000,648,4,2,2,0
3250000,564,4,2,2,1
440000,442,3,2,2,0
669000,475,4,3,2,0
760000,231,3,1,2,1
317000,562,2,2,4,0
390000,467,2,1,1,1
370000,350,3,2,2,0
490000,1498,2,2,1,1
200000,1003,1,1,1,1
330000,1092,2,1,1,1
450000,1116,2,1,1,0
389000,610,3,2,2,0
400000,824,2,1,1,1
400000,649,2,1,5,0
280000,742,1,1,1,1
367000,529,3,2,2,0
580000,438,4,2,2,0
482000,742,4,2,2,0
382000,502,4,2,2,0
590000,769,4,2,2,0
1120000,1224,4,2,3,0
1650000,341,2,2,2,1
425000,116,2,1,2,1
330000,2054,2,1,1,0
387500,141,2,1,1,1
242000,570,4,2,2,0
275000,121,3,1,2,1
1180000,465,3,2,2,0
640500,254,3,1,2,1
1050000,239,3,2,2,0
720000,322,2,1,1,0
295000,235,3,2,1,1
1635000,381,2,2,2,1
600000,427,3,1,2,0
305000,588,3,1,0,0
513000,826,2,1,1,1
305000,350,3,1,2,0
1065000,470,2,1,1,0
653000,161,2,1,0,0
1000000,1047,4,2,2,0
411400,2466,2,1,1,1
616000,470,5,2,1,0
380000,650,3,1,2,0
245000,655,3,2,3,0
394000,359,4,2,2,0
633500,279,3,1,2,1
810000,697,2,1,2,0
428000,162,2,1,1,1
536000,489,3,1,2,0
275000,601,2,1,2,0
675000,644,2,1,1,1
1680000,557,4,2,2,0
830000,190,2,3,2,0
330000,112,2,2,1,1
307000,797,3,1,4,0
370000,599,3,1,2,0
385000,801,3,2,1,0
395000,399,3,2,2,0
600000,567,3,1,1,0
325000,653,2,1,2,1
375000,296,3,2,2,0
1100000,731,4,2,4,0
405000,400,4,2,2,0
295000,710,3,1,2,0
326000,331,3,2,2,0
475574,600,3,2,3,0
905000,676,3,1,2,0
572000,908,2,1,1,1
695000,1024,2,1,1,0
1246000,652,3,2,2,0
295000,1274,1,1,1,1
550000,2330,2,1,2,1
270000,841,4,2,2,1
312000,258,3,1,1,1
1500000,347,3,1,2,0
544000,845,3,2,2,0
500000,1679,2,1,1,1
415000,480,3,2,2,0
3200000,720,4,2,2,0
530000,1923,3,2,1,1
910000,728,3,1,2,0
590000,2090,2,1,1,1
295002,639,3,1,1,0
920000,740,3,1,3,1
412500,454,4,2,2,0
455000,538,4,1,1,0
1385000,261,3,2,2,1
615000,159,3,2,2,0
372500,465,3,2,2,0
700000,720,2,1,1,0
595000,227,3,1,1,0
320000,566,3,2,2,0
320000,92,2,1,1,1
471000,406,3,2,2,0
435000,804,2,1,1,1
775000,495,3,1,2,0
396361,350,2,1,1,1
290000,198,2,1,1,1
339900,1736,3,2,1,0
361500,516,3,1,1,0
535000,971,2,1,1,1
370000,457,3,2,2,0
350000,528,3,2,2,0
420000,638,4,2,2,0
280000,313,4,1,1,0
580000,1036,3,2,2,0
2610000,508,3,1,2,0
327000,203,3,2,2,0
505000,840,4,2,2,0
330000,276,3,2,2,0
375000,2342,2,2,1,0
262500,163,2,1,1,0
310000,542,3,1,2,0
375000,525,3,2,2,0
535000,576,4,2,2,0
460000,792,3,2,2,0
1200000,353,3,1,2,0
435000,710,3,2,2,0
325500,1765,2,1,1,1
1082500,1782,2,2,2,1
350000,313,3,2,1,0
336000,169,2,1,2,0
580000,656,2,1,1,1
768000,247,3,1,1,0
385000,785,3,1,1,0
506000,815,2,1,1,1
425000,664,4,2,2,0
524000,493,3,2,2,0
325000,2343,1,1,1,1
215000,148,2,1,1,1
830000,868,4,2,3,0
732500,603,5,2,2,0
570000,625,4,3,3,0
389000,200,3,2,2,0
870000,165,4,3,1,0
485000,1226,2,1,1,1
440000,672,4,2,2,0
400000,429,4,2,2,0
420000,520,3,2,2,0
470000,450,3,2,2,0
720000,118,3,3,2,1
535000,1218,4,2,4,0
345500,627,3,1,1,0
385000,530,3,2,3,0
687500,789,3,3,2,0
687500,337,2,1,1,1
265000,974,3,1,2,1
551000,790,2,1,1,1
2650000,630,2,3,3,0
405000,479,3,2,2,0
489000,683,3,2,4,0
535000,512,3,2,2,0
610000,727,4,2,2,0
515000,233,3,1,1,1
325000,530,4,2,2,0
439000,360,4,2,2,0
440000,460,4,2,2,0
450000,694,3,2,2,0
238000,1692,1,1,1,1
685000,342,4,2,2,1
305000,647,3,2,2,0
350000,650,4,2,2,0
325000,400,3,1,1,0
426000,251,3,2,2,0
340000,317,3,2,2,0
395000,309,3,2,2,0
314990,220,3,1,2,1
365100,544,3,2,2,0
320000,1410,1,1,1,1
515000,1459,1,1,1,1
460000,512,4,2,2,0
452500,213,3,2,2,0
270000,531,3,1,1,0
552000,79,3,1,1,1
1030000,108,3,2,1,0
1042000,392,3,1,2,0
940000,524,3,1,2,0
1927000,751,4,2,2,0
310000,300,2,1,1,0
875000,574,3,2,2,0
2202000,681,4,3,2,0
970000,613,4,1,3,0
420000,450,4,2,2,0
299900,213,3,2,1,0
455000,601,3,2,3,0
375000,552,4,3,2,0
271000,664,3,1,2,0
862000,453,3,1,1,0
375000,412,3,2,2,0
420000,982,2,1,1,0
470000,702,2,1,2,0
2750000,892,4,2,2,0
4725000,636,4,3,8,0
395000,532,4,2,2,0
630000,343,3,2,2,0
430000,367,3,2,2,0
835000,963,5,2,2,0
301000,860,3,2,1,0
332500,238,2,2,1,0
424431,314,4,2,2,0
290000,238,3,1,2,1
422500,608,3,2,2,0
642500,603,3,2,2,1
379000,1121,4,1,1,1
2200000,863,4,2,2,0
330000,172,2,1,1,1
580000,847,3,2,3,0
335000,329,3,2,1,0
507000,455,5,3,2,0
374000,361,3,2,2,0
400000,359,3,2,2,0
553000,3003,2,1,1,1
277000,169,2,1,1,1
771000,486,2,1,1,0
850000,479,3,1,1,0
420000,703,3,2,2,0
331500,684,3,2,1,0
650000,1006,6,4,2,0
325002,526,4,2,2,0
375000,122,3,3,2,1
463000,358,3,2,2,0
335000,501,3,1,3,0
370000,650,3,2,2,0
620000,650,4,2,3,0
680000,2721,2,2,2,1
725000,1973,2,1,1,1
250000,580,3,1,2,0
2450000,1540,2,2,2,0
260000,143,2,1,1,1
528000,746,4,2,2,0
445000,652,3,3,2,0
498000,654,3,2,2,0
360000,1498,2,2,1,1
848000,180,2,1,1,0
675000,478,3,1,3,0
342502,1011,2,1,1,1
535000,159,2,1,1,1
413000,609,3,2,2,0
700000,1602,3,2,4,0
705000,2236,2,2,2,1
360000,448,4,2,2,0
400000,634,3,2,3,0
445000,544,3,2,1,0
441200,580,4,2,2,0
365000,402,3,2,2,0
325000,591,3,2,2,0
527500,561,4,2,4,0
301000,149,2,1,2,1
550000,768,2,1,1,1
332500,611,3,2,2,0
300000,985,1,1,1,1
665000,651,3,2,2,0
383500,590,4,2,2,0
403000,239,2,1,1,1
470500,508,4,2,2,0
2155000,580,3,2,4,0
330000,400,4,2,2,0
315000,753,1,1,1,1
845000,200,3,2,2,1
510000,668,3,1,3,0
255000,638,3,1,0,0
270000,100,2,1,1,1
379000,1280,2,2,1,1
700000,620,3,2,1,0
545000,318,3,1,1,0
280000,556,3,1,4,0
732500,196,2,1,1,0
380000,675,4,2,2,0
605000,543,3,1,2,0
480000,208,2,1,1,1
435000,650,3,1,2,0
449500,92,3,2,2,1
335000,241,3,3,1,1
415000,796,3,1,2,0
465000,807,3,2,2,0
340000,375,3,2,2,0
948500,474,3,2,2,0
228000,111,2,1,1,1
299000,939,2,1,1,1
1687180,788,3,1,2,0
420000,341,3,1,1,0
465000,289,3,2,1,0
344900,166,3,2,2,0
721000,747,2,2,2,0
285000,238,2,1,2,1
1700000,771,3,1,1,0
702000,1629,4,2,2,0
1445000,391,3,2,1,0
653000,200,2,2,2,0
530000,667,3,2,1,1
546000,143,3,2,2,1
372000,484,3,2,2,0
530000,571,4,2,2,0
335000,650,3,1,1,0
965000,836,4,2,1,0
692500,612,2,1,2,1
265000,862,2,1,1,0
289000,2311,1,1,1,1
470000,150,3,1,2,1
925000,685,3,1,4,0
285000,753,3,2,2,0
229000,420,4,2,2,0
410000,1446,1,1,1,1
315000,1055,2,1,1,1
590000,2844,2,1,2,1
660000,204,4,2,2,1
355000,630,4,2,2,0
460000,1860,2,1,1,1
570000,689,4,2,2,0
290000,326,3,2,2,0
330000,402,4,2,2,1
521000,521,2,1,1,1
1690000,266,3,2,2,1
521000,197,3,1,1,1
375000,417,3,2,2,0
790000,185,3,1,2,1
410000,653,4,2,4,0
356000,400,3,2,2,0
585000,612,2,1,1,1
1425000,282,4,2,2,0
2000000,543,4,2,2,0
488500,775,5,2,2,0
415000,593,4,2,2,0
389000,193,2,2,2,1
320578,634,3,1,2,0
420000,448,3,2,2,0
212000,974,2,1,2,1
726000,256,3,1,1,0
380000,487,3,1,2,1
220000,158,2,1,1,1
462500,549,2,1,1,0
445000,1596,2,1,1,1
1630000,563,3,2,2,0
553000,105,2,1,1,1
269000,750,3,2,4,0
700000,563,3,1,2,0
675000,1282,2,2,1,1
295000,191,3,1,1,1
320000,392,3,1,2,0
487000,400,3,2,2,0
789000,298,4,2,2,0
280000,401,2,2,1,1
560000,550,2,2,1,1
335100,580,4,2,1,0
563000,672,4,2,3,0
747000,186,2,1,1,0
405000,1009,2,1,1,1
566000,1323,3,2,2,0
470000,2127,2,1,1,1
840000,1827,2,2,1,1
275000,580,3,1,3,0
350000,1961,3,1,1,1
375000,457,4,2,2,0
310000,320,3,1,1,0
450000,325,3,2,1,0
650000,560,3,1,4,0
451000,261,3,2,2,0
400000,598,4,2,2,0
435000,1054,3,1,4,0
2150000,587,4,2,2,0
348000,611,3,1,2,0
440000,512,3,2,2,0
650000,314,3,2,2,0
953000,343,3,1,1,0
380000,313,3,2,1,0
309000,732,2,1,2,0
335000,247,3,1,2,1
630000,2844,2,1,1,1
215000,940,1,1,0,1
720000,361,2,2,2,1
1900000,523,3,2,2,1
709000,1386,2,2,1,1
245500,2107,2,1,1,1
305000,703,2,1,1,1
460000,612,3,2,1,0
490000,762,4,2,2,0
583000,305,2,1,1,0
332500,580,3,2,2,0
615000,636,3,1,2,0
250000,551,3,1,4,0
417500,400,3,2,2,0
335500,957,3,1,1,0
650000,649,3,2,1,0
337000,450,3,2,1,0
440500,396,4,2,2,0
368000,640,3,2,2,0
400000,646,3,1,1,0
314000,219,3,1,1,0
915000,290,2,1,1,0
285000,785,3,1,3,0
552500,235,2,1,1,1
340000,664,3,1,1,0
366000,620,3,2,2,0
920000,731,3,2,1,0
270000,111,1,1,1,1
320000,652,3,2,2,0
300000,956,3,2,2,1
311500,440,3,2,2,0
430002,680,3,2,3,0
375000,420,3,2,1,1
585000,657,3,1,1,0
355000,593,3,1,1,0
330000,155,3,2,1,0
725000,1543,2,2,1,1
450000,348,3,2,2,1
1100000,254,3,1,2,0
425000,1827,1,1,1,1
837000,316,3,2,2,1
760000,723,4,2,2,0
535000,255,2,1,1,1
1580000,724,4,2,3,0
421500,598,3,1,1,0
507000,882,4,2,2,0
444000,750,4,2,2,0
665000,206,3,2,3,1
390000,2435,1,1,1,1
320000,233,2,1,1,1
432500,748,2,1,1,1
335000,192,2,2,1,1
692000,2896,2,2,1,1
386000,598,3,1,2,0
340000,306,3,2,3,0
581000,557,4,3,1,0
980000,465,3,2,1,0
380000,448,4,2,4,0
568000,754,4,2,2,0
404000,761,5,3,5,0
262000,1407,2,1,1,1
327000,710,3,2,2,0
270000,658,3,1,2,0
681000,2777,2,2,2,0
1300888,653,4,3,2,0
1630000,203,3,1,1,0
255000,2108,2,1,1,1
540000,1920,3,1,1,1
220000,600,3,2,1,0
450000,465,3,1,0,0
400000,175,2,1,0,0
395000,417,3,2,2,0
240000,798,2,1,1,1
310000,1229,1,1,0,1
500000,168,2,1,2,1
496000,1190,2,1,1,1
225000,287,2,1,1,0
430000,265,3,2,1,0
211000,966,2,1,1,1
2000000,541,4,2,2,0
602500,3003,2,2,1,1
441000,392,4,2,2,0
323000,224,3,2,2,1
900000,586,3,1,4,0
527500,512,4,2,2,0
595000,3009,2,2,1,1
235000,1055,2,1,1,1
560000,536,3,1,1,0
499000,654,3,2,2,0
338000,1061,2,1,1,1
420000,1123,1,1,1,1
440000,640,3,2,2,0
285000,419,3,1,1,0
705000,608,3,1,3,0
1850000,663,3,2,2,0
720000,806,4,2,2,0
800000,266,2,1,1,0
315000,602,3,1,2,0
4000000,1132,5,2,2,0
770000,301,3,1,1,0
1635000,276,3,3,2,0
396500,3003,2,2,1,1
384000,2389,1,1,1,0
350000,620,3,2,2,0
405000,138,2,1,1,1
630000,1281,2,2,1,0
1240000,862,4,2,3,0
493000,1280,3,1,1,1
975000,318,2,2,2,1
275000,800,4,2,2,0
342500,905,3,1,1,0
460000,2955,2,2,1,1
814156,359,3,1,0,0
920000,675,3,2,1,1
290000,703,2,1,0,1
430000,632,2,1,2,1
229500,630,4,3,2,0
430000,501,1,1,1,1
386000,665,3,3,2,0
335000,641,3,1,2,0
440000,724,3,2,1,0
270000,566,3,2,1,0
2150000,625,2,4,5,0
455000,633,3,2,1,0
490000,727,4,2,2,0
445000,203,3,2,1,0
457000,250,3,2,2,0
415000,2065,1,1,1,1
585000,2311,2,2,1,1
356000,347,3,1,1,1
318000,358,3,2,1,0
255002,534,3,1,1,0
290000,175,2,1,1,0
2710000,1265,4,1,4,0
312500,487,3,2,2,0
382000,420,3,2,2,0
1035000,519,4,1,2,0
1750000,110,3,2,1,0
1116000,759,4,2,2,0
445000,313,3,2,1,0
382000,650,3,1,1,0
500000,650,4,2,3,0
597500,3003,2,2,1,1
980000,1381,3,2,2,0
340000,80,2,1,1,1
500000,578,3,2,2,0
250000,94,1,1,1,1
310000,154,2,1,1,1
420000,523,3,2,2,0
491000,1310,2,1,1,1
315000,265,3,1,1,1
382000,305,3,2,2,0
460000,201,1,1,1,1
320000,560,4,2,2,0
280000,136,2,1,1,1
769000,650,4,2,2,1
1650000,940,4,1,2,0
639000,93,2,1,1,0
740000,2323,2,2,1,1
912500,245,3,1,1,0
650000,278,2,1,1,0
1510000,439,3,2,2,0
780000,278,2,1,1,0
800000,166,3,2,1,1
635000,234,3,2,1,1
205080,1009,1,1,2,1
582000,870,2,2,0,1
210000,174,2,1,1,1
455000,138,4,2,1,0
250000,534,3,1,1,0
470000,627,4,3,2,0
415000,814,4,2,2,0
553000,93,2,1,1,1
320000,1190,2,1,0,1
360000,650,3,2,2,0
900000,392,3,1,2,0
3500000,852,4,2,2,0
1030000,463,3,2,4,0
495000,1689,2,1,1,1
381000,600,3,1,1,0
480000,613,1,1,1,1
343000,1781,1,2,2,1
350000,540,3,2,2,0
722000,224,3,1,1,1
373000,866,3,1,2,0
450000,350,4,2,2,0
299500,1202,1,1,1,1
1200000,815,4,2,2,0
317500,536,3,2,2,0
830000,238,3,2,2,1
498000,160,2,1,1,1
487500,3003,2,2,1,1
1575000,170,3,3,1,0
340000,175,3,2,2,0
460000,577,4,3,2,0
550000,972,2,2,1,0
280000,566,3,2,1,0
482000,764,2,1,1,0
285500,395,2,1,1,0
570000,706,4,2,2,0
206000,1224,2,1,1,1
590000,428,4,2,2,0
1145000,759,2,2,4,0
438000,477,4,2,2,0
1715000,362,4,2,4,0
760000,826,2,1,1,0
730000,700,4,2,2,0
490000,685,4,2,2,0
805000,1511,2,2,2,0
595000,178,3,3,2,1
760000,470,6,1,1,0
387500,511,4,2,2,0
420002,1962,2,1,1,1
355000,333,3,2,2,0
533000,1847,2,1,1,1
666000,501,3,1,1,0
640000,845,4,1,1,0
287000,632,3,1,2,0
810000,987,3,2,2,0
350000,638,3,2,1,0
450000,604,3,1,2,0
1004000,650,3,1,2,0
565250,617,3,1,1,0
365000,467,3,2,2,0
325000,832,1,1,1,1
352000,280,3,2,1,1
383500,575,1,1,0,1
363000,699,2,1,1,1
393000,420,3,2,2,0
935000,636,3,1,2,0
420000,400,4,2,2,0
745000,215,3,2,2,0
335000,617,3,1,1,0
290000,312,2,1,1,0
420000,116,2,1,1,1
345000,345,3,1,1,0
485000,280,3,1,0,1
652000,1063,3,2,2,0
465000,926,2,1,1,1
1928000,929,4,2,2,0
1300000,95,3,2,3,0
322000,199,3,2,2,0
420000,2309,1,1,1,1
280000,517,4,2,1,0
500100,556,4,2,2,0
720000,337,2,1,2,0
270000,402,3,1,1,1
901500,522,3,1,1,0
420000,255,3,2,2,1
1195000,479,3,1,4,0
395000,640,3,2,2,0
415000,697,3,1,3,0
310000,234,2,1,1,1
425000,754,3,2,2,0
370000,580,4,2,2,0
692000,297,2,1,3,0
355000,408,3,2,2,0
442000,540,4,2,2,0
306000,539,3,3,2,0
1365000,584,2,2,3,0
655000,2291,3,2,2,1
405000,527,3,1,1,0
1106500,1019,3,2,1,1
445000,296,4,2,2,0
287500,145,3,2,1,0
665000,648,4,1,2,0
550000,689,2,2,1,1
635000,134,2,1,2,1
633000,697,3,1,3,0
390000,691,3,2,2,0
612000,265,2,1,2,0
370000,370,4,2,2,0
712500,907,3,2,3,0
670000,127,2,1,1,1
398500,350,3,2,2,0
387500,330,3,2,2,0
396000,375,4,2,2,0
310000,739,3,1,2,0
350000,660,1,1,1,1
444000,480,3,2,2,0
970000,104,2,1,1,0
380000,375,3,2,2,0
723000,828,2,2,2,1
735000,482,3,1,2,0
389000,231,3,2,1,1
255000,292,2,1,1,1
1030000,1958,3,1,1,1
465000,350,3,2,2,0
320000,284,3,1,2,1
4600000,1987,6,3,2,0
937000,170,2,1,0,0
372000,481,4,2,2,0
995000,780,2,2,2,1
460000,739,3,2,1,0
590000,1226,2,2,1,1
590000,415,3,2,1,0
3600000,768,4,3,2,0
280500,627,1,1,1,1
438000,330,3,2,1,0
1150000,227,3,2,2,1
302000,168,3,1,2,1
316000,648,3,2,2,0
421000,554,4,2,2,0
258000,532,3,1,2,0
345000,452,4,2,2,0
386000,556,4,2,2,0
312000,653,4,2,2,0
400000,2230,2,1,1,1
549000,3094,2,1,1,1
763000,168,2,1,1,1
593121,704,2,1,4,0
885000,878,4,2,1,0
365000,1126,2,1,1,1
640000,397,3,1,1,0
340000,404,3,2,2,0
1186000,614,3,1,3,0
580000,767,3,2,2,0
1260000,920,3,2,1,0
485000,741,3,2,0,0
525000,741,4,2,2,0
315000,678,3,2,2,0
361000,543,3,1,2,0
349900,143,2,1,1,1
341000,638,3,1,2,0
310000,3318,1,1,1,1
580000,153,2,1,0,0
370000,588,4,2,2,0
855000,858,2,2,2,1
459950,405,3,2,2,0
348000,652,3,1,1,0
365000,625,3,1,2,0
290000,600,3,1,1,0
403000,454,3,2,2,0
210000,512,4,2,2,0
516000,534,3,2,1,0
630000,803,2,1,1,1
435000,370,2,1,1,1
295000,790,3,2,2,0
990000,465,4,2,1,0
860000,700,4,2,4,0
610000,917,4,2,4,0
520000,832,3,1,2,0
371900,173,3,2,2,0
584000,512,2,2,2,0
460000,249,3,1,1,1
630000,50,2,2,1,1
220000,976,2,1,1,1
545000,484,2,1,1,1
390000,636,3,2,2,0
398000,625,3,2,2,0
245000,1220,3,1,1,1
575000,627,3,1,2,0
386500,585,3,1,1,0
350000,864,4,2,1,0
383000,312,4,2,2,0
435000,420,4,2,2,0
385500,535,4,2,2,0
1550000,657,3,2,2,0
498500,646,4,2,2,0
652500,2673,2,2,1,1
1305000,332,3,2,2,0
345000,2639,3,2,1,1
2381000,2326,3,3,4,1
289900,1747,2,1,1,1
751000,576,2,1,2,0
410000,400,4,2,2,0
530000,655,4,2,2,0
462000,427,3,2,1,0
583000,171,2,1,2,1
528500,237,3,1,2,0
457000,521,3,2,2,0
385000,236,3,2,2,0
687000,317,3,1,2,1
385000,616,3,2,1,0
398500,312,4,2,2,0
569000,1187,4,2,3,0
390000,312,2,1,1,1
277500,154,2,1,2,0
320000,3318,2,1,1,1
332500,601,3,1,1,0
360101,541,3,1,1,0
735000,1411,2,2,1,1
347000,2430,2,2,1,1
395000,175,3,2,2,1
445000,448,5,2,2,0
525000,385,2,1,0,1
1150243,578,3,3,2,0
384000,477,3,2,2,0
370000,650,4,2,2,0
387000,194,2,1,1,1
352329,186,3,2,2,0
406000,684,4,1,2,0
332000,274,3,1,2,1
606000,2238,2,2,1,1
582500,148,3,2,2,1
341000,619,4,2,2,0
301000,532,3,1,2,0
430000,1000,4,2,2,0
390000,599,4,1,2,0
3900000,1237,4,3,2,0
442000,744,3,2,2,0
421000,90,2,1,1,1
316666,919,3,2,1,0
495000,300,4,2,2,1
378000,237,3,2,1,0
550000,730,2,1,1,0
730000,502,3,2,1,0
287500,192,2,1,2,0
591000,119,3,3,2,1
500000,560,4,2,2,0
440000,280,2,1,1,1
366000,911,2,1,1,1
425000,656,2,1,1,1
1504000,376,3,2,2,0
442000,518,4,2,2,0
256500,117,2,1,1,0
405000,120,2,1,1,1
570000,1679,2,1,1,1
400000,737,4,2,2,0
1800000,885,3,1,2,0
450000,306,3,2,2,1
370000,386,3,2,2,0
445000,1000,3,2,6,0
423000,193,2,1,1,1
1800000,683,3,2,2,0
268000,1217,1,1,1,1
440000,916,2,3,2,0
387000,643,3,2,4,0
325000,1569,1,1,1,1
340000,220,3,2,1,1
460000,448,3,2,2,0
335000,585,2,1,2,0
620000,618,4,2,2,0
614000,748,1,1,1,1
951000,654,4,2,6,0
427000,512,3,1,2,0
800000,511,4,2,2,0
340000,562,4,2,2,0
880000,861,4,2,2,0
314500,230,3,1,2,1
1910000,858,4,3,2,0
459500,99,2,1,1,1
620000,80,2,2,1,1
460000,313,3,1,1,0
215000,1747,2,1,1,1
466000,543,3,2,2,0
415000,153,2,1,1,1
350000,402,3,2,2,0
510000,560,3,2,2,0
1096000,650,4,2,2,0
6000000,1252,4,2,2,0
370000,651,3,1,1,0
291000,511,3,2,2,1
750000,1626,3,2,1,1
340000,276,3,2,1,1
1038000,675,4,3,2,0
345000,620,3,1,4,0
349293,173,3,1,2,1
255000,150,2,1,2,1
905000,937,3,2,2,0
710000,618,3,1,1,0
1181500,499,3,2,3,0
888000,518,3,2,1,1
320000,623,3,2,2,0
741000,820,6,2,2,0
480000,350,4,2,2,0
335000,333,3,2,1,0
